"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FAM50B",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"FAM66B",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"FAM66E",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"FAM71B",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"FAM71E2",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"FAM71F2",0.493289644212006,2.41910315423902,3.99447286282183,0.605612614559129,0.544772023743237,NA
"FAM74A1",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"FAM92A1P2",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"FAM95B1",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"FAM9A",0.493289644212006,2.41910315423902,3.99447286282183,0.605612614559129,0.544772023743237,NA
"FCAR",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"FCER1A",0,NA,NA,NA,NA,NA
"FEZF1",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"FEZF1-AS1",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"FGF20",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"FGF3",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"FIGNL2",0,NA,NA,NA,NA,NA
"FOXD4L4",0.491624596118625,2.41466895229792,3.99473989843463,0.604462121111848,0.54553644553331,NA
"FOXD4L5",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"FOXE1",0,NA,NA,NA,NA,NA
"FOXE3",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"FOXI2",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"FUT3",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"FXYD1",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"GAB4",0.819374326864375,3.15158941920651,3.46486907178531,0.909583985400818,0.363041947461564,NA
"GAGE1",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"GAGE12J",0.49328981077906,2.41910359713154,3.99447283619012,0.605612729473171,0.544771947417539,NA
"GALR1",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"GAPT",0,NA,NA,NA,NA,NA
"GAS1RR",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"GATA3-AS1",0,NA,NA,NA,NA,NA
"GCG",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"GCNT4",0,NA,NA,NA,NA,NA
"GFRA4",0,NA,NA,NA,NA,NA
"GGNBP1",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"GIMAP7",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"GJA8",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"GJB4",0,NA,NA,NA,NA,NA
"GOLGA6A",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"GOLGA6L3",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"GOLGA8CP",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"GOLGA8DP",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"GOLGA8S",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"GPR150",0,NA,NA,NA,NA,NA
"GPR151",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"GPR88",0,NA,NA,NA,NA,NA
"GPRACR",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"GPRIN2",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"GPT",0,NA,NA,NA,NA,NA
"GRP",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"GSDMA",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"GSTA1",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"GSX2",0.493289644212006,2.41910315423902,3.99447286282183,0.605612614559129,0.544772023743237,NA
"HBD",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"HES5",1.14712405761013,3.63700641345434,3.08518617029732,1.17886124619308,0.238453431513064,NA
"HHATL-AS1",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"HID1-AS1",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"HIST1H1D",0,NA,NA,NA,NA,NA
"HIST3H2BB",0,NA,NA,NA,NA,NA
"HLA-DQB1",0,NA,NA,NA,NA,NA
"HLA-V",0,NA,NA,NA,NA,NA
"HOPX",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"HOXD11",0,NA,NA,NA,NA,NA
"HOXD8",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"HSPB2",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"HTN1",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"IBSP",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"IFNA2",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"IFNG",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"IL10RA",0,NA,NA,NA,NA,NA
"IL20",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"IL37",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"ILDR1",0.493289644212006,2.41910315423902,3.99447286282183,0.605612614559129,0.544772023743237,NA
"INSM1",0,NA,NA,NA,NA,NA
"INSYN1",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"IQCF2",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"IQCF3",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"IRGC",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"IRX1",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"IRX6",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"KCNJ1",0.491624596118625,2.41466895229792,3.99473989843463,0.604462121111848,0.54553644553331,NA
"KCNK18",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"KCNQ1DN",0,NA,NA,NA,NA,NA
"KIR2DL1",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"KIR2DS4",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"KISS1",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"KLK13",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"KLRB1",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"KRT31",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"KRT76",0,NA,NA,NA,NA,NA
"KRT79",0,NA,NA,NA,NA,NA
"KRTAP3-1",0,NA,NA,NA,NA,NA
"KRTAP4-8",0.49328981077906,2.41910359713154,3.99447283619012,0.605612729473171,0.544771947417539,NA
"LACRT",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LCN12",0.493289644212006,2.41910315423902,3.99447286282183,0.605612614559129,0.544772023743237,NA
"LCN15",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LDLRAD1",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"LDLRAD4-AS1",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LGALS13",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LHX5-AS1",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LIM2",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC00092",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"LINC00111",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"LINC00229",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC00272",0,NA,NA,NA,NA,NA
"LINC00317",0.493289644212006,2.41910315423902,3.99447286282183,0.605612614559129,0.544772023743237,NA
"LINC00336",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"LINC00368",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC00398",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC00399",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC00445",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"LINC00456",0.657719525616008,2.83416139545457,3.7572658215092,0.754314847576091,0.450660188939459,NA
"LINC00458",0,NA,NA,NA,NA,NA
"LINC00459",0,NA,NA,NA,NA,NA
"LINC00477",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"LINC00488",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"LINC00489",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC00544",0,NA,NA,NA,NA,NA
"LINC00575",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"LINC00677",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"LINC00692",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC00700",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC00703",0.98657962155812,3.41914153999246,3.24584238681569,1.05339111778215,0.292161773359874,NA
"LINC00861",0,NA,NA,NA,NA,NA
"LINC00906",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"LINC00928",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC00945",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"LINC00960",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01013",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC01018",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01085",0.493289644212006,2.41910315423902,3.99447286282183,0.605612614559129,0.544772023743237,NA
"LINC01096",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC01108",0,NA,NA,NA,NA,NA
"LINC01114",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC01149",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC01151",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"LINC01153",0,NA,NA,NA,NA,NA
"LINC01177",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC01210",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"LINC01254",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01255",0,NA,NA,NA,NA,NA
"LINC01257",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01259",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC01318",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC01333",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01342",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01402",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01432",0,NA,NA,NA,NA,NA
"LINC01474",0.657719525616008,2.83416139545457,3.7572658215092,0.754314847576091,0.450660188939459,NA
"LINC01475",0.98324919223725,3.41461899031701,3.24942910123103,1.05083658819434,0.293333648311564,NA
"LINC01526",0,NA,NA,NA,NA,NA
"LINC01529",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"LINC01559",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC01563",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01620",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"LINC01625",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC01646",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"LINC01647",0.49328981077906,2.41910359713154,3.99447283619012,0.605612729473171,0.544771947417539,NA
"LINC01648",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"LINC01654",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC01661",0,NA,NA,NA,NA,NA
"LINC01704",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"LINC01706",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"LINC01721",0.98657962155812,3.41914153999246,3.24584238681569,1.05339111778215,0.292161773359874,NA
"LINC01729",0.49328981077906,2.41910359713154,3.99447283619012,0.605612729473171,0.544771947417539,NA
"LINC01745",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC01764",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01774",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01782",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC01785",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"LINC01820",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"LINC01827",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01844",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01857",0,NA,NA,NA,NA,NA
"LINC01872",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01873",0,NA,NA,NA,NA,NA
"LINC01880",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01883",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC01895",0,NA,NA,NA,NA,NA
"LINC01921",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01925",0,NA,NA,NA,NA,NA
"LINC01928",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01929",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"LINC01960",0,NA,NA,NA,NA,NA
"LINC01976",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC01990",0.49328981077906,2.41910359713154,3.99447283619012,0.605612729473171,0.544771947417539,NA
"LINC02003",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"LINC02011",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"LINC02023",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"LINC02039",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC02070",0,NA,NA,NA,NA,NA
"LINC02094",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC02140",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC02145",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"LINC02173",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"LINC02185",0.98657962155812,3.41914153999246,3.24584238681569,1.05339111778215,0.292161773359874,NA
"LINC02192",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC02225",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"LINC02243",0.819374326864375,3.15158941920651,3.46486907178531,0.909583985400818,0.363041947461564,NA
"LINC02321",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"LINC02385",0.493289644212006,2.41910315423902,3.99447286282183,0.605612614559129,0.544772023743237,NA
"LINC02443",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"LINC02517",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"LINC02526",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
